id_case,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,attribute_case,attribute_event
2,A_PREACCEPTED,2023-08-22 09:36:06.190972,2023-08-22 10:18:14.614036,2023-08-22 10:21:00.143295,Role 2,Sue,0,0,0,0,"[1.0, 1.0]",1.0,2,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 41660},{'bank_branch': 'Eindhoven'}
10,A_SUBMITTED,2023-08-22 08:04:28.928681,2023-08-22 10:08:15.894928,2023-08-22 10:22:11.322758,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,7,[],{'AMOUNT': 89168},{'bank_branch': 'Eindhoven'}
3,A_PARTLYSUBMITTED,2023-08-22 09:37:06.455640,2023-08-22 10:21:00.143295,2023-08-22 10:42:58.316149,Role 2,Sue,0,0,0,1,"[1.0, 1.0]",1.0,2,['A_SUBMITTED'],{'AMOUNT': 98648},{'bank_branch': 'Eindhoven'}
5,A_PARTLYSUBMITTED,2023-08-22 09:34:58.220911,2023-08-22 10:12:23.914493,2023-08-22 10:50:07.368098,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,1,['A_SUBMITTED'],{'AMOUNT': 20848},{'bank_branch': 'Eindhoven'}
9,A_SUBMITTED,2023-08-22 08:04:15.248961,2023-08-22 10:00:36.768545,2023-08-22 10:55:34.926886,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,6,[],{'AMOUNT': 33599},{'bank_branch': 'Eindhoven'}
6,A_PARTLYSUBMITTED,2023-08-22 09:54:25.392549,2023-08-22 10:42:58.316149,2023-08-22 10:58:13.650738,Role 2,Sue,0,0,0,1,"[1.0, 1.0]",1.0,3,['A_SUBMITTED'],{'AMOUNT': 76334},{'bank_branch': 'Eindhoven'}
11,A_SUBMITTED,2023-08-22 08:04:32.684592,2023-08-22 10:22:11.322758,2023-08-22 11:05:17.358914,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,8,[],{'AMOUNT': 46712},{'bank_branch': 'Eindhoven'}
12,A_SUBMITTED,2023-08-22 08:04:46.922753,2023-08-22 10:55:34.926886,2023-08-22 11:10:50.353554,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,9,[],{'AMOUNT': 47908},{'bank_branch': 'Eindhoven'}
13,A_SUBMITTED,2023-08-22 08:05:02.372692,2023-08-22 11:05:17.358914,2023-08-22 11:35:24.660647,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,10,[],{'AMOUNT': 66395},{'bank_branch': 'Eindhoven'}
8,A_PARTLYSUBMITTED,2023-08-22 10:08:15.894928,2023-08-22 10:58:13.650738,2023-08-22 11:41:13.894042,Role 2,Sue,0,0,0,1,"[1.0, 1.0]",1.0,5,['A_SUBMITTED'],{'AMOUNT': 92249},{'bank_branch': 'Eindhoven'}
7,A_PARTLYSUBMITTED,2023-08-22 10:00:36.768545,2023-08-22 10:50:07.368098,2023-08-22 11:42:09.934223,Role 2,Ellen,0,0,0,1,"[1.0, 1.0]",1.0,4,['A_SUBMITTED'],{'AMOUNT': 73514},{'bank_branch': 'Eindhoven'}
4,A_PREACCEPTED,2023-08-22 10:12:23.914493,2023-08-22 11:41:13.894042,2023-08-22 11:48:14.732351,Role 2,Sue,0,0,0,0,"[1.0, 1.0]",1.0,6,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 83634},{'bank_branch': 'Eindhoven'}
10,A_PARTLYSUBMITTED,2023-08-22 10:22:11.322758,2023-08-22 11:48:14.732351,2023-08-22 11:54:48.533216,Role 2,Sue,0,0,0,0,"[1.0, 1.0]",1.0,5,['A_SUBMITTED'],{'AMOUNT': 89168},{'bank_branch': 'Eindhoven'}
14,A_SUBMITTED,2023-08-22 08:05:04.047044,2023-08-22 11:10:50.353554,2023-08-22 11:58:28.533064,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,11,[],{'AMOUNT': 4223},{'bank_branch': 'Eindhoven'}
16,A_SUBMITTED,2023-08-22 08:05:49.745618,2023-08-22 11:58:28.533064,2023-08-22 12:01:05.921117,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,13,[],{'AMOUNT': 23967},{'bank_branch': 'Eindhoven'}
15,A_SUBMITTED,2023-08-22 08:05:38.469976,2023-08-22 11:35:24.660647,2023-08-22 12:26:43.928890,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,12,[],{'AMOUNT': 33918},{'bank_branch': 'Eindhoven'}
17,A_SUBMITTED,2023-08-22 08:06:05.884033,2023-08-22 12:01:05.921117,2023-08-22 12:29:03.069740,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,14,[],{'AMOUNT': 99492},{'bank_branch': 'Eindhoven'}
19,A_SUBMITTED,2023-08-22 08:06:48.946162,2023-08-22 12:29:03.069740,2023-08-22 12:30:47.393031,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,16,[],{'AMOUNT': 11177},{'bank_branch': 'Eindhoven'}
2,A_CANCELLED,2023-08-22 10:21:00.143295,2023-08-22 11:42:09.934223,2023-08-22 12:40:52.175528,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,5,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 41660},{'bank_branch': 'Eindhoven'}
18,A_SUBMITTED,2023-08-22 08:06:06.824775,2023-08-22 12:26:43.928890,2023-08-22 12:47:33.959556,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,15,[],{'AMOUNT': 11749},{'bank_branch': 'Eindhoven'}
3,A_PREACCEPTED,2023-08-22 10:42:58.316149,2023-08-22 11:54:48.533216,2023-08-22 12:49:30.219358,Role 2,Sue,0,0,0,0,"[1.0, 1.0]",1.0,6,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 98648},{'bank_branch': 'Eindhoven'}
9,A_PARTLYSUBMITTED,2023-08-22 10:55:34.926886,2023-08-22 12:49:30.219358,2023-08-22 12:50:05.632697,Role 2,Sue,0,0,0,0,"[1.0, 1.0]",1.0,6,['A_SUBMITTED'],{'AMOUNT': 33599},{'bank_branch': 'Eindhoven'}
5,A_PREACCEPTED,2023-08-22 10:50:07.368098,2023-08-22 12:40:52.175528,2023-08-22 12:54:20.229741,Role 2,Ellen,0,0,0,1,"[1.0, 1.0]",1.0,6,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 20848},{'bank_branch': 'Eindhoven'}
20,A_SUBMITTED,2023-08-22 08:06:53.582017,2023-08-22 12:30:47.393031,2023-08-22 13:28:32.563801,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,17,[],{'AMOUNT': 92253},{'bank_branch': 'Eindhoven'}
11,A_PARTLYSUBMITTED,2023-08-22 11:05:17.358914,2023-08-22 12:50:05.632697,2023-08-22 13:32:43.537765,Role 2,Sue,0,0,0,0,"[1.0, 1.0]",1.0,6,['A_SUBMITTED'],{'AMOUNT': 46712},{'bank_branch': 'Eindhoven'}
21,A_SUBMITTED,2023-08-22 08:07:35.251891,2023-08-22 12:47:33.959556,2023-08-22 13:36:21.322402,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,18,[],{'AMOUNT': 68947},{'bank_branch': 'Eindhoven'}
23,A_SUBMITTED,2023-08-22 08:07:59.438869,2023-08-22 13:36:21.322402,2023-08-22 13:37:14.000130,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,20,[],{'AMOUNT': 7539},{'bank_branch': 'Eindhoven'}
12,A_PARTLYSUBMITTED,2023-08-22 11:10:50.353554,2023-08-22 12:54:20.229741,2023-08-22 13:44:24.231821,Role 2,Ellen,0,0,0,1,"[1.0, 1.0]",1.0,7,['A_SUBMITTED'],{'AMOUNT': 47908},{'bank_branch': 'Eindhoven'}
22,A_SUBMITTED,2023-08-22 08:07:38.015826,2023-08-22 13:28:32.563801,2023-08-22 13:45:00.072572,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,19,[],{'AMOUNT': 81607},{'bank_branch': 'Eindhoven'}
8,A_PREACCEPTED,2023-08-22 11:41:13.894042,2023-08-22 13:44:24.231821,2023-08-22 14:07:25.653677,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,9,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 92249},{'bank_branch': 'Eindhoven'}
13,A_PARTLYSUBMITTED,2023-08-22 11:35:24.660647,2023-08-22 13:32:43.537765,2023-08-22 14:21:39.962169,Role 2,Sue,0,0,0,1,"[1.0, 1.0]",1.0,8,['A_SUBMITTED'],{'AMOUNT': 66395},{'bank_branch': 'Eindhoven'}
24,A_SUBMITTED,2023-08-22 08:08:26.991243,2023-08-22 13:37:14.000130,2023-08-22 14:22:33.096084,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,21,[],{'AMOUNT': 29662},{'bank_branch': 'Eindhoven'}
4,A_APPROVED,2023-08-22 11:48:14.732351,2023-08-22 14:21:39.962169,2023-08-22 14:34:59.739483,Role 2,Sue,0,0,0,0,"[1.0, 1.0]",1.0,9,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 40823},{'bank_branch': 'Eindhoven'}
25,A_SUBMITTED,2023-08-22 08:08:39.690202,2023-08-22 13:45:00.072572,2023-08-22 14:44:41.380831,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,22,[],{'AMOUNT': 16238},{'bank_branch': 'Eindhoven'}
7,A_DECLINED,2023-08-22 11:42:09.934223,2023-08-22 14:07:25.653677,2023-08-22 14:45:33.440399,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,9,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 73514},{'bank_branch': 'Eindhoven'}
4,A_ACTIVATED,2023-08-22 11:48:14.732351,2023-08-22 14:34:59.739483,2023-08-22 14:50:43.682318,Role 2,Sue,0,0,0,0,"[1.0, 1.0]",1.0,9,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_APPROVED']",{'AMOUNT': 50046},{'bank_branch': 'Eindhoven'}
4,A_REGISTERED,2023-08-22 11:48:14.732351,2023-08-22 14:45:33.440399,2023-08-22 14:55:35.395725,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,9,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_APPROVED', 'A_ACTIVATED']",{'AMOUNT': 14356},{'bank_branch': 'Eindhoven'}
10,A_CANCELLED,2023-08-22 11:54:48.533216,2023-08-22 14:50:43.682318,2023-08-22 15:01:30.734271,Role 2,Sue,0,0,0,0,"[1.0, 1.0]",1.0,11,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 89168},{'bank_branch': 'Eindhoven'}
26,A_SUBMITTED,2023-08-22 08:08:55.517829,2023-08-22 14:22:33.096084,2023-08-22 15:08:05.998464,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,23,[],{'AMOUNT': 45312},{'bank_branch': 'Eindhoven'}
27,A_SUBMITTED,2023-08-22 08:09:12.404417,2023-08-22 14:44:41.380831,2023-08-22 15:11:54.831534,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,24,[],{'AMOUNT': 285},{'bank_branch': 'Eindhoven'}
29,A_SUBMITTED,2023-08-22 08:09:40.147911,2023-08-22 15:11:54.831534,2023-08-22 15:28:28.313043,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,26,[],{'AMOUNT': 67238},{'bank_branch': 'Eindhoven'}
28,A_SUBMITTED,2023-08-22 08:09:32.692148,2023-08-22 15:08:05.998464,2023-08-22 15:34:59.599867,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,25,[],{'AMOUNT': 63135},{'bank_branch': 'Eindhoven'}
14,A_PARTLYSUBMITTED,2023-08-22 11:58:28.533064,2023-08-22 14:55:35.395725,2023-08-22 15:39:03.049633,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,11,['A_SUBMITTED'],{'AMOUNT': 4223},{'bank_branch': 'Eindhoven'}
16,A_PARTLYSUBMITTED,2023-08-22 12:01:05.921117,2023-08-22 15:01:30.734271,2023-08-22 15:53:01.901923,Role 2,Sue,0,0,0,1,"[1.0, 1.0]",1.0,12,['A_SUBMITTED'],{'AMOUNT': 23967},{'bank_branch': 'Eindhoven'}
17,A_PARTLYSUBMITTED,2023-08-22 12:29:03.069740,2023-08-22 15:53:01.901923,2023-08-22 15:57:19.053200,Role 2,Sue,0,0,0,1,"[1.0, 1.0]",1.0,14,['A_SUBMITTED'],{'AMOUNT': 99492},{'bank_branch': 'Eindhoven'}
15,A_PARTLYSUBMITTED,2023-08-22 12:26:43.928890,2023-08-22 15:39:03.049633,2023-08-22 16:22:51.659029,Role 2,Ellen,0,0,0,1,"[1.0, 1.0]",1.0,13,['A_SUBMITTED'],{'AMOUNT': 33918},{'bank_branch': 'Eindhoven'}
30,A_SUBMITTED,2023-08-22 08:09:45.131032,2023-08-22 15:28:28.313043,2023-08-22 16:23:04.359568,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,27,[],{'AMOUNT': 17107},{'bank_branch': 'Eindhoven'}
31,A_SUBMITTED,2023-08-22 08:09:50.379583,2023-08-22 15:34:59.599867,2023-08-22 16:30:40.143305,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,28,[],{'AMOUNT': 97359},{'bank_branch': 'Eindhoven'}
19,A_PARTLYSUBMITTED,2023-08-22 12:30:47.393031,2023-08-22 15:57:19.053200,2023-08-22 16:47:37.004387,Role 2,Sue,0,0,0,1,"[1.0, 1.0]",1.0,15,['A_SUBMITTED'],{'AMOUNT': 11177},{'bank_branch': 'Eindhoven'}
18,A_PARTLYSUBMITTED,2023-08-22 12:47:33.959556,2023-08-22 16:22:51.659029,2023-08-22 17:05:19.159842,Role 2,Ellen,0,0,0,1,"[1.0, 1.0]",1.0,15,['A_SUBMITTED'],{'AMOUNT': 11749},{'bank_branch': 'Eindhoven'}
3,A_CANCELLED,2023-08-22 12:49:30.219358,2023-08-22 16:47:37.004387,2023-08-22 17:42:52.164315,Role 2,Sue,0,0,0,0,"[1.0, 1.0]",1.0,16,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 98648},{'bank_branch': 'Eindhoven'}
9,A_PREACCEPTED,2023-08-22 12:50:05.632697,2023-08-22 17:05:19.159842,2023-08-22 17:49:28.328784,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,16,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 33599},{'bank_branch': 'Eindhoven'}
20,A_PARTLYSUBMITTED,2023-08-22 13:28:32.563801,2023-08-22 17:49:28.328784,2023-08-22 17:55:32.738221,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,16,['A_SUBMITTED'],{'AMOUNT': 92253},{'bank_branch': 'Eindhoven'}
5,A_DECLINED,2023-08-22 12:54:20.229741,2023-08-22 17:42:52.164315,2023-08-22 18:02:34.924822,Role 2,Sue,0,0,0,0,"[1.0, 1.0]",1.0,16,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 20848},{'bank_branch': 'Eindhoven'}
11,A_PREACCEPTED,2023-08-22 13:32:43.537765,2023-08-22 17:55:32.738221,2023-08-22 18:42:47.053385,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,17,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 46712},{'bank_branch': 'Eindhoven'}
21,A_PARTLYSUBMITTED,2023-08-22 13:36:21.322402,2023-08-22 18:02:34.924822,2023-08-22 18:58:05.783286,Role 2,Sue,0,0,0,0,"[1.0, 1.0]",1.0,17,['A_SUBMITTED'],{'AMOUNT': 68947},{'bank_branch': 'Eindhoven'}
23,A_PARTLYSUBMITTED,2023-08-22 13:37:14.000130,2023-08-22 18:42:47.053385,2023-08-22 19:03:29.144186,Role 2,Ellen,0,0,0,1,"[1.0, 1.0]",1.0,18,['A_SUBMITTED'],{'AMOUNT': 7539},{'bank_branch': 'Eindhoven'}
22,A_PARTLYSUBMITTED,2023-08-22 13:45:00.072572,2023-08-22 18:58:05.783286,2023-08-22 19:50:52.166439,Role 2,Sue,0,0,0,1,"[1.0, 1.0]",1.0,18,['A_SUBMITTED'],{'AMOUNT': 81607},{'bank_branch': 'Eindhoven'}
8,A_DECLINED,2023-08-22 14:07:25.653677,2023-08-23 08:00:00.144186,2023-08-23 08:18:06.078858,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,19,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 92249},{'bank_branch': 'Eindhoven'}
32,A_SUBMITTED,2023-08-22 08:10:04.059325,2023-08-23 08:00:00.359568,2023-08-23 08:22:19.094096,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,29,[],{'AMOUNT': 9076},{'bank_branch': 'Eindhoven'}
24,A_PARTLYSUBMITTED,2023-08-22 14:22:33.096084,2023-08-23 08:18:06.078858,2023-08-23 08:32:21.989798,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,19,['A_SUBMITTED'],{'AMOUNT': 29662},{'bank_branch': 'Eindhoven'}
33,A_SUBMITTED,2023-08-22 08:10:20.047186,2023-08-23 08:00:00.143305,2023-08-23 08:46:39.647165,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,30,[],{'AMOUNT': 59730},{'bank_branch': 'Eindhoven'}
25,A_PARTLYSUBMITTED,2023-08-22 14:44:41.380831,2023-08-23 08:32:21.989798,2023-08-23 08:49:31.970492,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,19,['A_SUBMITTED'],{'AMOUNT': 16238},{'bank_branch': 'Eindhoven'}
13,A_DECLINED,2023-08-22 14:21:39.962169,2023-08-23 08:00:00.166439,2023-08-23 08:52:52.927001,Role 2,Sue,0,0,0,1,"[1.0, 1.0]",1.0,19,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 66395},{'bank_branch': 'Eindhoven'}
34,A_SUBMITTED,2023-08-22 08:10:46.068443,2023-08-23 08:22:19.094096,2023-08-23 08:57:39.800547,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,31,[],{'AMOUNT': 46750},{'bank_branch': 'Eindhoven'}
35,A_SUBMITTED,2023-08-22 08:11:21.056680,2023-08-23 08:46:39.647165,2023-08-23 09:12:20.093376,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,32,[],{'AMOUNT': 68844},{'bank_branch': 'Eindhoven'}
37,A_SUBMITTED,2023-08-22 08:11:51.500798,2023-08-23 09:12:20.093376,2023-08-23 09:19:41.071258,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,34,[],{'AMOUNT': 56578},{'bank_branch': 'Eindhoven'}
26,A_PARTLYSUBMITTED,2023-08-22 15:08:05.998464,2023-08-23 08:49:31.970492,2023-08-23 09:26:48.666146,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,16,['A_SUBMITTED'],{'AMOUNT': 45312},{'bank_branch': 'Eindhoven'}
36,A_SUBMITTED,2023-08-22 08:11:35.655229,2023-08-23 08:57:39.800547,2023-08-23 09:31:07.218203,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,33,[],{'AMOUNT': 44734},{'bank_branch': 'Eindhoven'}
27,A_PARTLYSUBMITTED,2023-08-22 15:11:54.831534,2023-08-23 08:52:52.927001,2023-08-23 09:43:24.648428,Role 2,Sue,0,0,0,1,"[1.0, 1.0]",1.0,17,['A_SUBMITTED'],{'AMOUNT': 285},{'bank_branch': 'Eindhoven'}
28,A_PARTLYSUBMITTED,2023-08-22 15:34:59.599867,2023-08-23 09:43:24.648428,2023-08-23 09:51:44.135994,Role 2,Sue,0,0,0,1,"[1.0, 1.0]",1.0,19,['A_SUBMITTED'],{'AMOUNT': 63135},{'bank_branch': 'Eindhoven'}
14,A_PREACCEPTED,2023-08-22 15:39:03.049633,2023-08-23 09:51:44.135994,2023-08-23 09:57:26.922558,Role 2,Sue,0,0,0,0,"[1.0, 1.0]",1.0,20,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 4223},{'bank_branch': 'Eindhoven'}
38,A_SUBMITTED,2023-08-22 08:12:26.320624,2023-08-23 09:19:41.071258,2023-08-23 09:59:33.530458,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,35,[],{'AMOUNT': 28491},{'bank_branch': 'Eindhoven'}
40,A_SUBMITTED,2023-08-22 08:13:06.863722,2023-08-23 09:59:33.530458,2023-08-23 10:13:22.614767,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,37,[],{'AMOUNT': 33213},{'bank_branch': 'Eindhoven'}
41,A_SUBMITTED,2023-08-22 08:14:00.215313,2023-08-23 10:13:22.614767,2023-08-23 10:15:32.979770,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,38,[],{'AMOUNT': 64188},{'bank_branch': 'Eindhoven'}
39,A_SUBMITTED,2023-08-22 08:12:42.922989,2023-08-23 09:31:07.218203,2023-08-23 10:20:58.189629,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,36,[],{'AMOUNT': 2101},{'bank_branch': 'Eindhoven'}
42,A_SUBMITTED,2023-08-22 08:14:04.085300,2023-08-23 10:15:32.979770,2023-08-23 10:21:20.960098,Role 1,Mike,0,0,0,1,"[1.0, 1.0]",1.0,39,[],{'AMOUNT': 98041},{'bank_branch': 'Eindhoven'}
29,A_PARTLYSUBMITTED,2023-08-22 15:28:28.313043,2023-08-23 09:26:48.666146,2023-08-23 10:25:05.139265,Role 2,Ellen,0,0,0,1,"[1.0, 1.0]",1.0,18,['A_SUBMITTED'],{'AMOUNT': 67238},{'bank_branch': 'Eindhoven'}
17,A_APPROVED,2023-08-22 15:57:19.053200,2023-08-23 10:25:05.139265,2023-08-23 10:31:06.791867,Role 2,Ellen,0,0,0,0,"[1.0, 1.0]",1.0,20,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 67133},{'bank_branch': 'Eindhoven'}
43,A_SUBMITTED,2023-08-22 08:14:46.740114,2023-08-23 10:20:58.189629,2023-08-23 10:33:50.528642,Role 1,Sara,0,0,0,1,"[1.0, 1.0]",1.0,40,[],{'AMOUNT': 59757},{'bank_branch': 'Eindhoven'}
