id_case,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,attribute_case,attribute_event
4,A_PARTLYSUBMITTED,2023-10-26 11:50:01.308454,2023-10-26 12:14:02.743085,2023-10-26 13:13:03.564468,Role 2,Ellen,20,20,19,1,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 87494},{'bank_branch': 'Eindhoven'}
6,A_SUBMITTED,2023-10-26 08:29:39.240450,2023-10-26 11:50:01.308454,2023-10-26 13:30:23.197044,Role 1,Sara,7,20,19,2,"[1.0, 1.0]",1.0,4,[],{'AMOUNT': 87247},{'bank_branch': 'Eindhoven'}
5,A_SUBMITTED,2023-10-26 08:29:29.915564,2023-10-26 11:38:50.357918,2023-10-26 13:33:21.492353,Role 1,Mike,6,20,19,2,"[1.0, 1.0]",1.0,3,[],{'AMOUNT': 25835},{'bank_branch': 'Eindhoven'}
3,A_DECLINED,2023-10-26 12:14:02.743085,2023-10-26 12:54:41.359303,2023-10-26 14:34:29.951512,Role 2,Sue,20,19,19,1,"[1.0, 1.0]",1.0,1,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 2914},{'bank_branch': 'Eindhoven'}
7,A_SUBMITTED,2023-10-26 08:36:10.813832,2023-10-26 13:30:23.197044,2023-10-26 14:48:34.205484,Role 1,Sara,8,19,18,2,"[1.0, 1.0]",1.0,5,[],{'AMOUNT': 7369},{'bank_branch': 'Eindhoven'}
6,A_PARTLYSUBMITTED,2023-10-26 13:30:23.197044,2023-10-26 13:30:23.197044,2023-10-26 14:55:59.771859,Role 2,Ellen,19,19,18,1,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 87247},{'bank_branch': 'Eindhoven'}
8,A_SUBMITTED,2023-10-26 08:39:55.496967,2023-10-26 13:33:21.492353,2023-10-26 15:32:00.449907,Role 1,Mike,9,19,18,2,"[1.0, 1.0]",1.0,6,[],{'AMOUNT': 82286},{'bank_branch': 'Eindhoven'}
7,A_PARTLYSUBMITTED,2023-10-26 14:48:34.205484,2023-10-26 14:55:59.771859,2023-10-26 15:32:58.897066,Role 2,Ellen,18,18,18,2,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 7369},{'bank_branch': 'Eindhoven'}
5,A_PARTLYSUBMITTED,2023-10-26 13:33:21.492353,2023-10-26 14:34:29.951512,2023-10-26 16:06:53.989854,Role 2,Sue,19,18,18,2,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 25835},{'bank_branch': 'Eindhoven'}
9,A_SUBMITTED,2023-10-26 08:41:55.997554,2023-10-26 14:48:34.205484,2023-10-26 16:38:24.018419,Role 1,Sara,10,18,18,2,"[1.0, 1.0]",1.0,7,[],{'AMOUNT': 99433},{'bank_branch': 'Eindhoven'}
10,A_SUBMITTED,2023-10-26 08:46:02.449780,2023-10-26 15:32:00.449907,2023-10-26 16:42:21.267566,Role 1,Mike,11,18,18,2,"[1.0, 1.0]",1.0,8,[],{'AMOUNT': 32063},{'bank_branch': 'Eindhoven'}
8,A_PARTLYSUBMITTED,2023-10-26 15:32:00.449907,2023-10-26 15:32:58.897066,2023-10-26 17:07:13.694870,Role 2,Ellen,18,18,18,2,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 82286},{'bank_branch': 'Eindhoven'}
10,A_PARTLYSUBMITTED,2023-10-26 16:42:21.267566,2023-10-26 17:07:13.694870,2023-10-26 17:46:10.846316,Role 2,Ellen,18,18,18,2,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 32063},{'bank_branch': 'Eindhoven'}
9,A_PARTLYSUBMITTED,2023-10-26 16:38:24.018419,2023-10-26 16:38:24.018419,2023-10-26 18:11:30.429920,Role 2,Sue,18,18,18,2,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 99433},{'bank_branch': 'Eindhoven'}
9,A_DECLINED,2023-10-26 18:11:30.429920,2023-10-26 18:11:30.429920,2023-10-26 19:31:23.094030,Role 2,Ellen,18,18,18,1,"[1.0, 0.5]",0.5,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 99433},{'bank_branch': 'Eindhoven'}
12,A_SUBMITTED,2023-10-26 08:51:10.992626,2023-10-27 08:00:00.267566,2023-10-27 09:43:09.666848,Role 1,Mike,13,18,17,2,"[1.0, 1.0]",1.0,10,[],{'AMOUNT': 57877},{'bank_branch': 'Eindhoven'}
11,A_SUBMITTED,2023-10-26 08:50:15.814213,2023-10-27 08:00:00.018419,2023-10-27 09:49:58.277343,Role 1,Sara,12,18,17,2,"[1.0, 1.0]",1.0,9,[],{'AMOUNT': 9080},{'bank_branch': 'Eindhoven'}
11,A_PARTLYSUBMITTED,2023-10-27 09:49:58.277343,2023-10-27 09:49:58.277343,2023-10-27 10:44:28.541146,Role 2,Ellen,17,17,17,2,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 9080},{'bank_branch': 'Utrecht'}
13,A_SUBMITTED,2023-10-26 08:54:32.214413,2023-10-27 09:43:09.666848,2023-10-27 11:09:19.725354,Role 1,Mike,14,17,17,2,"[1.0, 0.5]",1.0,11,[],{'AMOUNT': 66011},{'bank_branch': 'Eindhoven'}
14,A_SUBMITTED,2023-10-26 08:55:37.786881,2023-10-27 09:49:58.277343,2023-10-27 11:10:27.357449,Role 1,Sara,15,17,17,2,"[1.0, 1.0]",1.0,12,[],{'AMOUNT': 22921},{'bank_branch': 'Eindhoven'}
12,A_PARTLYSUBMITTED,2023-10-27 09:43:09.666848,2023-10-27 09:43:09.666848,2023-10-27 11:11:26.625527,Role 2,Sue,17,17,17,1,"[1.0, 0.5]",0.5,0,['A_SUBMITTED'],{'AMOUNT': 57877},{'bank_branch': 'Utrecht'}
14,A_PARTLYSUBMITTED,2023-10-27 11:10:27.357449,2023-10-27 11:11:26.625527,2023-10-27 12:07:11.544601,Role 2,Sue,17,17,17,2,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 22921},{'bank_branch': 'Utrecht'}
13,A_PARTLYSUBMITTED,2023-10-27 11:09:19.725354,2023-10-27 11:09:19.725354,2023-10-27 12:14:06.979027,Role 2,Ellen,17,17,17,2,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 66011},{'bank_branch': 'Utrecht'}
16,A_SUBMITTED,2023-10-26 09:10:53.286346,2023-10-27 11:10:27.357449,2023-10-27 12:42:43.678422,Role 1,Sara,17,17,17,2,"[1.0, 1.0]",1.0,14,[],{'AMOUNT': 30822},{'bank_branch': 'Eindhoven'}
15,A_SUBMITTED,2023-10-26 09:06:03.413401,2023-10-27 11:09:19.725354,2023-10-27 12:56:12.377954,Role 1,Mike,16,17,17,2,"[1.0, 1.0]",1.0,13,[],{'AMOUNT': 25632},{'bank_branch': 'Eindhoven'}
16,A_PARTLYSUBMITTED,2023-10-27 12:42:43.678422,2023-10-27 12:42:43.678422,2023-10-27 13:12:48.731797,Role 2,Ellen,17,17,17,1,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 30822},{'bank_branch': 'Utrecht'}
13,A_DECLINED,2023-10-27 12:14:06.979027,2023-10-27 12:14:06.979027,2023-10-27 13:17:16.880630,Role 2,Sue,17,17,17,1,"[1.0, 0.5]",0.5,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 66011},{'bank_branch': 'Utrecht'}
17,A_SUBMITTED,2023-10-26 09:12:37.333664,2023-10-27 12:42:43.678422,2023-10-27 14:17:42.341190,Role 1,Sara,18,17,16,2,"[1.0, 1.0]",1.0,15,[],{'AMOUNT': 74527},{'bank_branch': 'Eindhoven'}
18,A_SUBMITTED,2023-10-26 09:12:50.865375,2023-10-27 12:56:12.377954,2023-10-27 14:43:43.204162,Role 1,Mike,19,17,16,2,"[1.0, 1.0]",1.0,16,[],{'AMOUNT': 53820},{'bank_branch': 'Eindhoven'}
17,A_PARTLYSUBMITTED,2023-10-27 14:17:42.341190,2023-10-27 14:17:42.341190,2023-10-27 14:53:18.857730,Role 2,Sue,16,16,16,2,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 74527},{'bank_branch': 'Utrecht'}
15,A_PARTLYSUBMITTED,2023-10-27 12:56:12.377954,2023-10-27 13:12:48.731797,2023-10-27 14:56:10.957957,Role 2,Ellen,17,17,16,1,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 25632},{'bank_branch': 'Utrecht'}
2,A_PREACCEPTED,2023-10-26 11:18:58.997360,2023-10-27 14:43:43.204162,2023-10-27 15:11:49.155707,Role 1,Mike,20,16,16,1,"[1.0, 1.0]",1.0,15,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 69270},{'bank_branch': 'Eindhoven'}
18,A_PARTLYSUBMITTED,2023-10-27 14:43:43.204162,2023-10-27 14:53:18.857730,2023-10-27 15:37:13.191496,Role 2,Sue,16,16,16,2,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 53820},{'bank_branch': 'Utrecht'}
0,A_PREACCEPTED,2023-10-26 11:21:02.403114,2023-10-27 15:11:49.155707,2023-10-27 15:45:50.090677,Role 1,Mike,20,16,16,1,"[1.0, 0.5]",1.0,16,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 21679},{'bank_branch': 'Eindhoven'}
19,A_SUBMITTED,2023-10-26 09:13:12.244208,2023-10-27 14:17:42.341190,2023-10-27 16:16:57.171223,Role 1,Sara,20,16,16,2,"[1.0, 1.0]",1.0,17,[],{'AMOUNT': 47424},{'bank_branch': 'Eindhoven'}
4,A_PREACCEPTED,2023-10-26 13:13:03.564468,2023-10-27 15:45:50.090677,2023-10-27 16:25:42.340381,Role 1,Mike,19,16,16,1,"[1.0, 0.5]",1.0,15,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 87494},{'bank_branch': 'Eindhoven'}
19,A_PARTLYSUBMITTED,2023-10-27 16:16:57.171223,2023-10-27 16:16:57.171223,2023-10-27 17:20:30.033639,Role 2,Sue,16,16,16,1,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 47424},{'bank_branch': 'Utrecht'}
0,A_DECLINED,2023-10-27 15:45:50.090677,2023-10-27 15:45:50.090677,2023-10-27 17:36:16.975762,Role 2,Ellen,16,16,16,1,"[1.0, 0.5]",0.5,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 21679},{'bank_branch': 'Utrecht'}
6,A_PREACCEPTED,2023-10-26 14:55:59.771859,2023-10-28 08:00:00.171223,2023-10-28 08:29:01.862682,Role 1,Sara,18,16,15,2,"[1.0, 1.0]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 87247},{'bank_branch': 'Eindhoven'}
7,A_PREACCEPTED,2023-10-26 15:32:58.897066,2023-10-28 08:00:00.340381,2023-10-28 08:30:50.876806,Role 1,Mike,18,16,15,2,"[1.0, 1.0]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 7369},{'bank_branch': 'Eindhoven'}
5,A_PREACCEPTED,2023-10-26 16:06:53.989854,2023-10-28 08:29:01.862682,2023-10-28 08:57:01.017747,Role 1,Sara,18,15,15,2,"[1.0, 0.5]",1.0,14,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 25835},{'bank_branch': 'Eindhoven'}
8,A_PREACCEPTED,2023-10-26 17:07:13.694870,2023-10-28 08:30:50.876806,2023-10-28 08:58:11.030222,Role 1,Mike,18,15,15,2,"[1.0, 0.5]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 82286},{'bank_branch': 'Eindhoven'}
10,A_PREACCEPTED,2023-10-26 17:46:10.846316,2023-10-28 08:57:01.017747,2023-10-28 09:14:39.809066,Role 1,Sara,18,15,15,2,"[1.0, 0.5]",1.0,14,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 32063},{'bank_branch': 'Eindhoven'}
11,A_PREACCEPTED,2023-10-27 10:44:28.541146,2023-10-28 08:58:11.030222,2023-10-28 09:30:32.979551,Role 1,Mike,17,15,15,2,"[1.0, 1.0]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 9080},{'bank_branch': 'Utrecht'}
12,A_PREACCEPTED,2023-10-27 11:11:26.625527,2023-10-28 09:14:39.809066,2023-10-28 09:38:53.053351,Role 1,Sara,17,15,15,2,"[1.0, 1.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 57877},{'bank_branch': 'Utrecht'}
14,A_PREACCEPTED,2023-10-27 12:07:11.544601,2023-10-28 09:30:32.979551,2023-10-28 09:58:31.119409,Role 1,Mike,17,15,15,2,"[1.0, 1.0]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 22921},{'bank_branch': 'Utrecht'}
16,A_PREACCEPTED,2023-10-27 13:12:48.731797,2023-10-28 09:38:53.053351,2023-10-28 10:07:44.626839,Role 1,Sara,17,15,15,2,"[1.0, 1.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 30822},{'bank_branch': 'Utrecht'}
17,A_PREACCEPTED,2023-10-27 14:53:18.857730,2023-10-28 09:58:31.119409,2023-10-28 10:24:10.265798,Role 1,Mike,16,15,15,2,"[1.0, 1.0]",1.0,11,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 74527},{'bank_branch': 'Utrecht'}
2,A_ACCEPTED,2023-10-27 15:11:49.155707,2023-10-28 10:24:10.265798,,Role 1,Mike,16,15,-1,1,"[1.0, 1.0]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 69270},{'bank_branch': 'Utrecht'}
8,A_DECLINED,2023-10-28 08:58:11.030222,2023-10-28 08:58:11.030222,2023-10-28 10:27:53.236600,Role 2,Ellen,15,15,15,2,"[1.0, 1.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 82286},{'bank_branch': 'Utrecht'}
6,A_DECLINED,2023-10-28 08:29:01.862682,2023-10-28 08:29:01.862682,2023-10-28 10:28:28.305056,Role 2,Sue,15,15,14,1,"[1.0, 0.5]",0.5,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 87247},{'bank_branch': 'Utrecht'}
15,A_PREACCEPTED,2023-10-27 14:56:10.957957,2023-10-28 10:07:44.626839,2023-10-28 10:42:26.077109,Role 1,Sara,16,15,13,2,"[1.0, 1.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 25632},{'bank_branch': 'Utrecht'}
2,A_ACCEPTED,2023-10-27 15:11:49.155707,2023-10-28 10:24:10.265798,2023-10-28 10:47:27.265798,Role 1,Mike,16,15,13,1,"[1.0, 1.0]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 69270},{'bank_branch': 'Utrecht'}
4,A_ACCEPTED,2023-10-27 16:25:42.340381,2023-10-28 10:47:27.265798,,Role 1,Mike,16,13,-1,1,"[1.0, 1.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 87494},{'bank_branch': 'Utrecht'}
4,A_ACCEPTED,2023-10-27 16:25:42.340381,2023-10-28 10:47:27.265798,2023-10-28 11:10:44.265798,Role 1,Mike,16,13,13,1,"[1.0, 1.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 87494},{'bank_branch': 'Utrecht'}
18,A_PREACCEPTED,2023-10-27 15:37:13.191496,2023-10-28 10:42:26.077109,2023-10-28 11:16:05.757008,Role 1,Sara,16,13,13,1,"[1.0, 1.0]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 53820},{'bank_branch': 'Utrecht'}
7,A_ACCEPTED,2023-10-28 08:30:50.876806,2023-10-28 11:16:05.757008,,Role 1,Sara,15,13,-1,1,"[1.0, 1.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 7369},{'bank_branch': 'Utrecht'}
19,A_PREACCEPTED,2023-10-27 17:20:30.033639,2023-10-28 11:10:44.265798,2023-10-28 11:34:31.569048,Role 1,Mike,16,13,13,2,"[1.0, 1.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 47424},{'bank_branch': 'Utrecht'}
5,A_ACCEPTED,2023-10-28 08:57:01.017747,2023-10-28 11:34:31.569048,,Role 1,Mike,15,13,-1,2,"[1.0, 1.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 25835},{'bank_branch': 'Utrecht'}
10,A_DECLINED,2023-10-28 09:14:39.809066,2023-10-28 10:27:53.236600,2023-10-28 11:39:05.593571,Role 2,Ellen,15,14,13,2,"[1.0, 1.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 32063},{'bank_branch': 'Utrecht'}
7,A_ACCEPTED,2023-10-28 08:30:50.876806,2023-10-28 11:16:05.757008,2023-10-28 11:39:10.757008,Role 1,Sara,15,13,12,1,"[1.0, 1.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 7369},{'bank_branch': 'Utrecht'}
12,A_ACCEPTED,2023-10-28 09:38:53.053351,2023-10-28 11:39:10.757008,,Role 1,Sara,15,12,-1,2,"[1.0, 1.0]",1.0,9,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 57877},{'bank_branch': 'Utrecht'}
5,A_ACCEPTED,2023-10-28 08:57:01.017747,2023-10-28 11:34:31.569048,2023-10-28 11:57:36.569048,Role 1,Mike,15,13,12,2,"[1.0, 1.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 25835},{'bank_branch': 'Utrecht'}
16,A_ACCEPTED,2023-10-28 10:07:44.626839,2023-10-28 11:57:36.569048,,Role 1,Mike,15,12,-1,2,"[1.0, 1.0]",1.0,8,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 30822},{'bank_branch': 'Utrecht'}
12,A_ACCEPTED,2023-10-28 09:38:53.053351,2023-10-28 11:39:10.757008,2023-10-28 12:02:15.757008,Role 1,Sara,15,12,12,2,"[1.0, 1.0]",1.0,9,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 57877},{'bank_branch': 'Utrecht'}
17,A_ACCEPTED,2023-10-28 10:24:10.265798,2023-10-28 12:02:15.757008,,Role 1,Sara,15,12,-1,2,"[1.0, 1.0]",1.0,8,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 74527},{'bank_branch': 'Utrecht'}
11,A_DECLINED,2023-10-28 09:30:32.979551,2023-10-28 10:28:28.305056,2023-10-28 12:16:26.734423,Role 2,Sue,15,13,12,2,"[1.0, 1.0]",1.0,1,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 9080},{'bank_branch': 'Utrecht'}
16,A_ACCEPTED,2023-10-28 10:07:44.626839,2023-10-28 11:57:36.569048,2023-10-28 12:20:41.569048,Role 1,Mike,15,12,11,2,"[1.0, 1.0]",1.0,8,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 30822},{'bank_branch': 'Utrecht'}
15,A_ACCEPTED,2023-10-28 10:42:26.077109,2023-10-28 12:20:41.569048,,Role 1,Mike,13,11,-1,2,"[1.0, 1.0]",1.0,8,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 25632},{'bank_branch': 'Utrecht'}
2,A_CANCELLED,2023-10-28 10:47:27.265798,2023-10-28 12:16:26.734423,2023-10-28 12:21:04.734423,Role 2,Sue,13,11,11,1,"[1.0, 1.0]",1.0,1,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED']",{'AMOUNT': 69270},{'bank_branch': 'Utrecht'}
17,A_ACCEPTED,2023-10-28 10:24:10.265798,2023-10-28 12:02:15.757008,2023-10-28 12:25:16.757008,Role 1,Sara,15,12,10,2,"[1.0, 1.0]",1.0,8,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 74527},{'bank_branch': 'Utrecht'}
18,A_ACCEPTED,2023-10-28 11:16:05.757008,2023-10-28 12:25:16.757008,,Role 1,Sara,13,10,-1,2,"[1.0, 1.0]",1.0,6,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 53820},{'bank_branch': 'Utrecht'}
4,A_CANCELLED,2023-10-28 11:10:44.265798,2023-10-28 12:21:04.734423,2023-10-28 12:25:35.734423,Role 2,Sue,13,10,10,1,"[1.0, 1.0]",1.0,2,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED']",{'AMOUNT': 87494},{'bank_branch': 'Utrecht'}
15,A_ACCEPTED,2023-10-28 10:42:26.077109,2023-10-28 12:20:41.569048,2023-10-28 12:43:42.569048,Role 1,Mike,13,11,9,2,"[1.0, 1.0]",1.0,8,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 25632},{'bank_branch': 'Utrecht'}
18,A_ACCEPTED,2023-10-28 11:16:05.757008,2023-10-28 12:25:16.757008,2023-10-28 12:48:17.757008,Role 1,Sara,13,10,9,2,"[1.0, 1.0]",1.0,6,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 53820},{'bank_branch': 'Utrecht'}
19,A_DECLINED,2023-10-28 11:34:31.569048,2023-10-28 12:25:35.734423,2023-10-28 13:25:46.317634,Role 2,Sue,13,9,9,2,"[1.0, 1.0]",1.0,3,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 47424},{'bank_branch': 'Utrecht'}
14,A_DECLINED,2023-10-28 09:58:31.119409,2023-10-28 11:39:05.593571,2023-10-28 13:30:12.669287,Role 2,Ellen,15,12,8,2,"[1.0, 1.0]",1.0,2,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 22921},{'bank_branch': 'Utrecht'}
5,A_FINALIZED,2023-10-28 11:57:36.569048,2023-10-28 13:30:12.669287,2023-10-28 14:49:37.578430,Role 2,Ellen,12,7,7,2,"[0.0, 1.0]",1.0,4,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED']",{'AMOUNT': 25835},{'bank_branch': 'Utrecht'}
12,A_CANCELLED,2023-10-28 12:02:15.757008,2023-10-28 14:49:37.578430,2023-10-28 14:54:55.578430,Role 2,Ellen,12,7,7,1,"[0.0, 1.0]",1.0,5,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED']",{'AMOUNT': 57877},{'bank_branch': 'Utrecht'}
7,A_FINALIZED,2023-10-28 11:39:10.757008,2023-10-28 13:25:46.317634,2023-10-28 15:07:52.796699,Role 2,Sue,12,8,6,1,"[0.0, 1.0]",1.0,3,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED']",{'AMOUNT': 7369},{'bank_branch': 'Utrecht'}
17,A_FINALIZED,2023-10-28 12:25:16.757008,2023-10-28 15:07:52.796699,2023-10-28 16:46:58.736286,Role 2,Sue,10,6,6,2,"[0.0, 1.0]",1.0,5,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED']",{'AMOUNT': 74527},{'bank_branch': 'Utrecht'}
