id_case,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,attribute_case,attribute_event
8,A_PREACCEPTED,2023-10-26 15:31:38.326474,2023-10-27 08:23:08.861275,2023-10-27 08:56:08.700763,Role 1,Sara,9,5,5,2,"[1.0, 0.5]",1.0,4,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 56993},{'bank_branch': 'Eindhoven'}
2,A_ACCEPTED,2023-10-26 16:02:56.961343,2023-10-27 08:53:39.944784,2023-10-27 09:15:03.944784,Role 1,Mike,9,5,5,1,"[1.0, 1.0]",1.0,4,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 26668},{'bank_branch': 'Eindhoven'}
0,A_FINALIZED,2023-10-27 08:23:08.861275,2023-10-27 08:23:08.861275,2023-10-27 09:45:57.180864,Role 2,Ellen,5,5,5,1,"[1.0, 0.5]",0.5,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED']",{'AMOUNT': 88734},{'bank_branch': 'Utrecht'}
6,A_DECLINED,2023-10-27 08:32:15.944784,2023-10-27 08:32:15.944784,2023-10-27 10:17:23.664888,Role 2,Sue,5,5,5,1,"[1.0, 1.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 58000},{'bank_branch': 'Utrecht'}
4,A_FINALIZED,2023-10-27 08:53:39.944784,2023-10-27 09:45:57.180864,2023-10-27 11:44:13.828788,Role 2,Ellen,5,5,4,1,"[0.0, 1.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED']",{'AMOUNT': 7021},{'bank_branch': 'Utrecht'}
8,A_DECLINED,2023-10-27 08:56:08.700763,2023-10-27 10:17:23.664888,2023-10-27 12:06:59.692958,Role 2,Sue,5,4,4,1,"[0.0, 1.0]",1.0,1,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 56993},{'bank_branch': 'Utrecht'}
0,A_REGISTERED,2023-10-27 09:45:57.180864,2023-10-27 12:06:59.692958,2023-10-27 13:18:28.205725,Role 2,Sue,5,3,3,1,"[0.0, 1.0]",1.0,3,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED', 'A_FINALIZED']",{'AMOUNT': 90560},{'bank_branch': 'Utrecht'}
2,A_FINALIZED,2023-10-27 09:15:03.944784,2023-10-27 11:44:13.828788,2023-10-27 13:20:18.303472,Role 2,Ellen,5,4,3,1,"[0.0, 1.0]",1.0,2,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED']",{'AMOUNT': 26668},{'bank_branch': 'Utrecht'}
0,A_APPROVED,2023-10-27 09:45:57.180864,2023-10-27 13:18:28.205725,2023-10-27 15:01:24.980541,Role 2,Sue,5,3,3,1,"[0.0, 1.0]",1.0,3,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED', 'A_FINALIZED', 'A_REGISTERED']",{'AMOUNT': 62297},{'bank_branch': 'Utrecht'}
0,A_ACTIVATED,2023-10-27 09:45:57.180864,2023-10-27 13:20:18.303472,2023-10-27 15:15:28.357298,Role 2,Ellen,5,3,3,1,"[0.0, 1.0]",1.0,3,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED', 'A_FINALIZED', 'A_REGISTERED', 'A_APPROVED']",{'AMOUNT': 58497},{'bank_branch': 'Utrecht'}
4,A_APPROVED,2023-10-27 11:44:13.828788,2023-10-27 15:15:28.357298,2023-10-27 16:33:37.575812,Role 2,Ellen,4,2,2,1,"[0.0, 1.0]",1.0,4,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED', 'A_FINALIZED']",{'AMOUNT': 46774},{'bank_branch': 'Utrecht'}
4,A_REGISTERED,2023-10-27 11:44:13.828788,2023-10-27 15:01:24.980541,2023-10-27 16:49:02.017065,Role 2,Sue,4,3,2,1,"[0.0, 1.0]",1.0,4,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED', 'A_FINALIZED', 'A_APPROVED']",{'AMOUNT': 97075},{'bank_branch': 'Utrecht'}
2,A_REGISTERED,2023-10-27 13:20:18.303472,2023-10-27 16:49:02.017065,2023-10-27 18:00:53.734550,Role 2,Sue,3,2,2,1,"[0.0, 1.0]",1.0,4,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED', 'A_FINALIZED']",{'AMOUNT': 36425},{'bank_branch': 'Utrecht'}
4,A_ACTIVATED,2023-10-27 11:44:13.828788,2023-10-27 16:33:37.575812,2023-10-27 18:13:45.325464,Role 2,Ellen,4,2,2,1,"[0.0, 1.0]",1.0,4,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED', 'A_FINALIZED', 'A_APPROVED', 'A_REGISTERED']",{'AMOUNT': 96947},{'bank_branch': 'Utrecht'}
2,A_APPROVED,2023-10-27 13:20:18.303472,2023-10-27 18:00:53.734550,2023-10-27 19:26:52.380257,Role 2,Sue,3,2,1,1,"[0.0, 1.0]",1.0,4,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED', 'A_FINALIZED', 'A_REGISTERED']",{'AMOUNT': 59440},{'bank_branch': 'Utrecht'}
2,A_ACTIVATED,2023-10-27 13:20:18.303472,2023-10-27 18:13:45.325464,2023-10-27 19:29:45.928129,Role 2,Ellen,3,1,1,1,"[0.0, 1.0]",1.0,4,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'A_ACCEPTED', 'A_FINALIZED', 'A_REGISTERED', 'A_APPROVED']",{'AMOUNT': 52506},{'bank_branch': 'Utrecht'}
