id_case,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,attribute_case,attribute_event
9,A_PARTLYSUBMITTED,2023-10-26 15:58:17.840035,2023-10-26 17:51:44.556555,2023-10-26 19:13:51.367152,Role 2,Sue,47,46,46,2,"[1.0, 1.0]",1.0,3,['A_SUBMITTED'],{'AMOUNT': 43134},{'bank_branch': 'Eindhoven'}
5,A_DECLINED,2023-10-26 16:02:56.130203,2023-10-26 18:21:44.957676,2023-10-26 19:37:21.845531,Role 2,Ellen,47,46,46,1,"[1.0, 1.0]",1.0,4,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 6258},{'bank_branch': 'Eindhoven'}
10,A_PARTLYSUBMITTED,2023-10-26 17:02:25.816613,2023-10-27 08:00:00.845531,2023-10-27 08:53:49.455821,Role 2,Ellen,47,45,45,2,"[1.0, 1.0]",1.0,4,['A_SUBMITTED'],{'AMOUNT': 32138},{'bank_branch': 'Eindhoven'}
11,A_SUBMITTED,2023-10-26 09:09:07.614414,2023-10-27 08:00:00.596662,2023-10-27 09:09:48.767009,Role 1,Sara,12,47,45,2,"[1.0, 1.0]",1.0,9,[],{'AMOUNT': 20948},{'bank_branch': 'Eindhoven'}
12,A_SUBMITTED,2023-10-26 09:09:41.096885,2023-10-27 08:00:00.816613,2023-10-27 09:42:33.915882,Role 1,Mike,13,47,45,2,"[1.0, 1.0]",1.0,10,[],{'AMOUNT': 65565},{'bank_branch': 'Eindhoven'}
8,A_PARTLYSUBMITTED,2023-10-26 16:08:51.596662,2023-10-27 08:00:00.367152,2023-10-27 09:48:47.340652,Role 2,Sue,47,46,45,1,"[1.0, 1.0]",1.0,4,['A_SUBMITTED'],{'AMOUNT': 50667},{'bank_branch': 'Eindhoven'}
10,A_DECLINED,2023-10-27 08:53:49.455821,2023-10-27 08:53:49.455821,2023-10-27 10:05:55.202116,Role 2,Ellen,45,45,45,1,"[1.0, 1.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 32138},{'bank_branch': 'Utrecht'}
13,A_SUBMITTED,2023-10-26 09:11:27.141027,2023-10-27 09:09:48.767009,2023-10-27 10:38:35.748595,Role 1,Sara,14,45,44,2,"[1.0, 1.0]",1.0,11,[],{'AMOUNT': 55302},{'bank_branch': 'Eindhoven'}
12,A_PARTLYSUBMITTED,2023-10-27 09:42:33.915882,2023-10-27 10:05:55.202116,2023-10-27 11:07:24.386659,Role 2,Ellen,45,44,44,2,"[1.0, 1.0]",1.0,1,['A_SUBMITTED'],{'AMOUNT': 65565},{'bank_branch': 'Utrecht'}
14,A_SUBMITTED,2023-10-26 09:12:35.127498,2023-10-27 09:42:33.915882,2023-10-27 11:15:37.055641,Role 1,Mike,15,45,44,2,"[1.0, 1.0]",1.0,12,[],{'AMOUNT': 27820},{'bank_branch': 'Eindhoven'}
11,A_PARTLYSUBMITTED,2023-10-27 09:09:48.767009,2023-10-27 09:48:47.340652,2023-10-27 11:29:23.232649,Role 2,Sue,45,45,44,1,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 20948},{'bank_branch': 'Utrecht'}
15,A_SUBMITTED,2023-10-26 09:20:45.836620,2023-10-27 10:38:35.748595,2023-10-27 12:13:57.068240,Role 1,Sara,16,44,44,2,"[1.0, 1.0]",1.0,13,[],{'AMOUNT': 97545},{'bank_branch': 'Eindhoven'}
13,A_PARTLYSUBMITTED,2023-10-27 10:38:35.748595,2023-10-27 11:29:23.232649,2023-10-27 12:44:11.734868,Role 2,Sue,44,44,44,1,"[1.0, 1.0]",1.0,1,['A_SUBMITTED'],{'AMOUNT': 55302},{'bank_branch': 'Utrecht'}
16,A_SUBMITTED,2023-10-26 09:22:15.014886,2023-10-27 11:15:37.055641,2023-10-27 12:49:52.827313,Role 1,Mike,17,44,44,2,"[1.0, 1.0]",1.0,14,[],{'AMOUNT': 7092},{'bank_branch': 'Eindhoven'}
8,A_DECLINED,2023-10-27 09:48:47.340652,2023-10-27 11:07:24.386659,2023-10-27 13:05:32.332644,Role 2,Ellen,45,44,44,1,"[1.0, 1.0]",1.0,2,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 50667},{'bank_branch': 'Utrecht'}
14,A_PARTLYSUBMITTED,2023-10-27 11:15:37.055641,2023-10-27 12:44:11.734868,2023-10-27 13:16:16.831296,Role 2,Sue,44,44,43,1,"[1.0, 1.0]",1.0,1,['A_SUBMITTED'],{'AMOUNT': 27820},{'bank_branch': 'Utrecht'}
17,A_SUBMITTED,2023-10-26 09:23:17.203488,2023-10-27 12:13:57.068240,2023-10-27 13:41:48.549695,Role 1,Sara,18,44,43,2,"[1.0, 1.0]",1.0,15,[],{'AMOUNT': 44460},{'bank_branch': 'Eindhoven'}
18,A_SUBMITTED,2023-10-26 09:24:48.212597,2023-10-27 12:49:52.827313,2023-10-27 14:32:46.246189,Role 1,Mike,19,44,43,2,"[1.0, 1.0]",1.0,16,[],{'AMOUNT': 22773},{'bank_branch': 'Eindhoven'}
11,A_DECLINED,2023-10-27 11:29:23.232649,2023-10-27 13:05:32.332644,2023-10-27 14:47:41.788056,Role 2,Ellen,44,43,43,1,"[1.0, 1.0]",1.0,2,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 20948},{'bank_branch': 'Utrecht'}
15,A_PARTLYSUBMITTED,2023-10-27 12:13:57.068240,2023-10-27 13:16:16.831296,2023-10-27 14:59:22.753323,Role 2,Sue,44,43,42,1,"[1.0, 1.0]",1.0,2,['A_SUBMITTED'],{'AMOUNT': 97545},{'bank_branch': 'Utrecht'}
19,A_SUBMITTED,2023-10-26 09:24:56.175888,2023-10-27 13:41:48.549695,2023-10-27 15:36:35.751545,Role 1,Sara,20,43,42,2,"[1.0, 1.0]",1.0,17,[],{'AMOUNT': 57820},{'bank_branch': 'Eindhoven'}
16,A_PARTLYSUBMITTED,2023-10-27 12:49:52.827313,2023-10-27 14:47:41.788056,2023-10-27 15:40:38.726424,Role 2,Ellen,44,42,42,2,"[1.0, 1.0]",1.0,2,['A_SUBMITTED'],{'AMOUNT': 7092},{'bank_branch': 'Utrecht'}
20,A_SUBMITTED,2023-10-26 09:30:29.099589,2023-10-27 14:32:46.246189,2023-10-27 16:03:57.060659,Role 1,Mike,21,43,42,2,"[1.0, 1.0]",1.0,18,[],{'AMOUNT': 99410},{'bank_branch': 'Eindhoven'}
14,A_DECLINED,2023-10-27 13:16:16.831296,2023-10-27 14:59:22.753323,2023-10-27 16:44:28.836575,Role 2,Sue,43,42,42,1,"[1.0, 1.0]",1.0,2,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 27820},{'bank_branch': 'Utrecht'}
17,A_PARTLYSUBMITTED,2023-10-27 13:41:48.549695,2023-10-27 15:40:38.726424,2023-10-27 17:03:24.249909,Role 2,Ellen,43,42,41,1,"[1.0, 1.0]",1.0,2,['A_SUBMITTED'],{'AMOUNT': 44460},{'bank_branch': 'Utrecht'}
21,A_SUBMITTED,2023-10-26 09:55:09.269022,2023-10-27 15:36:35.751545,2023-10-27 17:20:46.125888,Role 1,Sara,22,42,41,2,"[1.0, 1.0]",1.0,18,[],{'AMOUNT': 8336},{'bank_branch': 'Eindhoven'}
18,A_PARTLYSUBMITTED,2023-10-27 14:32:46.246189,2023-10-27 16:44:28.836575,2023-10-27 17:56:52.252413,Role 2,Sue,43,41,41,2,"[1.0, 1.0]",1.0,3,['A_SUBMITTED'],{'AMOUNT': 22773},{'bank_branch': 'Utrecht'}
19,A_PARTLYSUBMITTED,2023-10-27 15:36:35.751545,2023-10-27 17:56:52.252413,2023-10-27 18:30:55.526900,Role 2,Sue,42,41,41,1,"[1.0, 1.0]",1.0,3,['A_SUBMITTED'],{'AMOUNT': 57820},{'bank_branch': 'Utrecht'}
15,A_DECLINED,2023-10-27 14:59:22.753323,2023-10-27 17:03:24.249909,2023-10-27 18:40:45.813100,Role 2,Ellen,42,41,41,1,"[1.0, 1.0]",1.0,3,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 97545},{'bank_branch': 'Utrecht'}
20,A_PARTLYSUBMITTED,2023-10-27 16:03:57.060659,2023-10-27 18:30:55.526900,2023-10-27 20:18:50.365110,Role 2,Sue,42,41,40,1,"[1.0, 1.0]",1.0,3,['A_SUBMITTED'],{'AMOUNT': 99410},{'bank_branch': 'Utrecht'}
21,A_PARTLYSUBMITTED,2023-10-27 17:20:46.125888,2023-10-27 18:40:45.813100,2023-10-27 20:25:53.073349,Role 2,Ellen,41,40,40,2,"[1.0, 1.0]",1.0,2,['A_SUBMITTED'],{'AMOUNT': 8336},{'bank_branch': 'Utrecht'}
22,A_SUBMITTED,2023-10-26 09:55:19.226453,2023-10-28 08:00:00.060659,2023-10-28 09:06:46.094727,Role 1,Mike,23,42,40,2,"[1.0, 1.0]",1.0,19,[],{'AMOUNT': 27279},{'bank_branch': 'Eindhoven'}
18,A_DECLINED,2023-10-27 17:56:52.252413,2023-10-28 08:00:00.365110,2023-10-28 09:24:41.895986,Role 2,Sue,41,40,40,1,"[1.0, 1.0]",1.0,3,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 22773},{'bank_branch': 'Utrecht'}
19,A_DECLINED,2023-10-27 18:30:55.526900,2023-10-28 08:00:00.073349,2023-10-28 09:41:57.973802,Role 2,Ellen,41,40,39,2,"[1.0, 1.0]",1.0,3,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 57820},{'bank_branch': 'Utrecht'}
23,A_SUBMITTED,2023-10-26 09:55:33.153571,2023-10-28 08:00:00.125888,2023-10-28 09:56:25.908695,Role 1,Sara,24,41,38,2,"[1.0, 1.0]",1.0,20,[],{'AMOUNT': 28648},{'bank_branch': 'Eindhoven'}
24,A_SUBMITTED,2023-10-26 10:01:25.490412,2023-10-28 09:06:46.094727,2023-10-28 10:30:04.739340,Role 1,Mike,25,40,38,2,"[1.0, 1.0]",1.0,20,[],{'AMOUNT': 11031},{'bank_branch': 'Eindhoven'}
21,A_DECLINED,2023-10-27 20:25:53.073349,2023-10-28 09:41:57.973802,2023-10-28 11:07:50.328328,Role 2,Ellen,40,38,38,2,"[1.0, 1.0]",1.0,2,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 8336},{'bank_branch': 'Utrecht'}
20,A_DECLINED,2023-10-27 20:18:50.365110,2023-10-28 09:24:41.895986,2023-10-28 11:22:41.326264,Role 2,Sue,40,39,37,2,"[1.0, 1.0]",1.0,2,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 99410},{'bank_branch': 'Utrecht'}
22,A_PARTLYSUBMITTED,2023-10-28 09:06:46.094727,2023-10-28 11:07:50.328328,2023-10-28 11:43:25.495885,Role 2,Ellen,40,37,36,1,"[1.0, 1.0]",1.0,2,['A_SUBMITTED'],{'AMOUNT': 27279},{'bank_branch': 'Utrecht'}
25,A_SUBMITTED,2023-10-26 10:05:06.333151,2023-10-28 09:56:25.908695,2023-10-28 11:46:07.950566,Role 1,Sara,26,38,36,2,"[1.0, 1.0]",1.0,21,[],{'AMOUNT': 20924},{'bank_branch': 'Eindhoven'}
26,A_SUBMITTED,2023-10-26 10:25:38.124654,2023-10-28 10:30:04.739340,2023-10-28 12:00:10.413153,Role 1,Mike,27,38,36,2,"[1.0, 1.0]",1.0,22,[],{'AMOUNT': 44157},{'bank_branch': 'Eindhoven'}
23,A_PARTLYSUBMITTED,2023-10-28 09:56:25.908695,2023-10-28 11:22:41.326264,2023-10-28 12:27:08.644070,Role 2,Sue,38,36,36,2,"[1.0, 1.0]",1.0,1,['A_SUBMITTED'],{'AMOUNT': 28648},{'bank_branch': 'Utrecht'}
27,A_SUBMITTED,2023-10-26 10:51:29.787524,2023-10-28 11:46:07.950566,2023-10-28 12:47:25.075743,Role 1,Sara,28,36,36,2,"[1.0, 1.0]",1.0,22,[],{'AMOUNT': 15482},{'bank_branch': 'Eindhoven'}
24,A_PARTLYSUBMITTED,2023-10-28 10:30:04.739340,2023-10-28 11:43:25.495885,2023-10-28 13:21:33.503661,Role 2,Ellen,38,36,36,2,"[1.0, 1.0]",1.0,2,['A_SUBMITTED'],{'AMOUNT': 11031},{'bank_branch': 'Utrecht'}
28,A_SUBMITTED,2023-10-26 10:52:24.295810,2023-10-28 12:00:10.413153,2023-10-28 13:42:13.805235,Role 1,Mike,29,36,36,2,"[1.0, 1.0]",1.0,23,[],{'AMOUNT': 1908},{'bank_branch': 'Eindhoven'}
25,A_PARTLYSUBMITTED,2023-10-28 11:46:07.950566,2023-10-28 12:27:08.644070,2023-10-28 13:48:54.022192,Role 2,Sue,36,36,36,2,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 20924},{'bank_branch': 'Utrecht'}
26,A_PARTLYSUBMITTED,2023-10-28 12:00:10.413153,2023-10-28 13:21:33.503661,2023-10-28 13:57:38.479384,Role 2,Ellen,36,36,36,2,"[1.0, 1.0]",1.0,1,['A_SUBMITTED'],{'AMOUNT': 44157},{'bank_branch': 'Utrecht'}
29,A_SUBMITTED,2023-10-26 10:54:05.452729,2023-10-28 12:47:25.075743,2023-10-28 14:39:54.483951,Role 1,Sara,30,36,36,2,"[1.0, 1.0]",1.0,24,[],{'AMOUNT': 74034},{'bank_branch': 'Eindhoven'}
28,A_PARTLYSUBMITTED,2023-10-28 13:42:13.805235,2023-10-28 13:57:38.479384,2023-10-28 14:45:28.444133,Role 2,Ellen,36,36,36,2,"[1.0, 1.0]",1.0,1,['A_SUBMITTED'],{'AMOUNT': 1908},{'bank_branch': 'Utrecht'}
30,A_SUBMITTED,2023-10-26 10:59:49.361848,2023-10-28 13:42:13.805235,2023-10-28 14:51:28.983061,Role 1,Mike,31,36,36,2,"[1.0, 1.0]",1.0,25,[],{'AMOUNT': 73511},{'bank_branch': 'Eindhoven'}
27,A_PARTLYSUBMITTED,2023-10-28 12:47:25.075743,2023-10-28 13:48:54.022192,2023-10-28 15:33:32.301243,Role 2,Sue,36,36,36,2,"[1.0, 1.0]",1.0,1,['A_SUBMITTED'],{'AMOUNT': 15482},{'bank_branch': 'Utrecht'}
32,A_SUBMITTED,2023-10-26 11:06:46.431059,2023-10-28 14:51:28.983061,2023-10-28 15:57:20.594929,Role 1,Mike,33,36,36,2,"[1.0, 1.0]",1.0,27,[],{'AMOUNT': 88918},{'bank_branch': 'Eindhoven'}
25,A_DECLINED,2023-10-28 13:48:54.022192,2023-10-28 14:45:28.444133,2023-10-28 16:00:28.360033,Role 2,Ellen,36,36,36,1,"[1.0, 1.0]",1.0,2,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 20924},{'bank_branch': 'Utrecht'}
31,A_SUBMITTED,2023-10-26 11:02:51.366585,2023-10-28 14:39:54.483951,2023-10-28 16:10:13.016046,Role 1,Sara,32,36,35,2,"[1.0, 1.0]",1.0,26,[],{'AMOUNT': 86288},{'bank_branch': 'Eindhoven'}
26,A_DECLINED,2023-10-28 13:57:38.479384,2023-10-28 15:33:32.301243,2023-10-28 16:35:52.339540,Role 2,Sue,36,36,35,2,"[1.0, 1.0]",1.0,2,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 44157},{'bank_branch': 'Utrecht'}
33,A_SUBMITTED,2023-10-26 11:09:54.565293,2023-10-28 15:57:20.594929,2023-10-28 17:02:48.708138,Role 1,Mike,34,36,34,2,"[1.0, 1.0]",1.0,28,[],{'AMOUNT': 39757},{'bank_branch': 'Eindhoven'}
29,A_PARTLYSUBMITTED,2023-10-28 14:39:54.483951,2023-10-28 16:00:28.360033,2023-10-28 17:27:35.675462,Role 2,Ellen,36,35,34,1,"[1.0, 1.0]",1.0,2,['A_SUBMITTED'],{'AMOUNT': 74034},{'bank_branch': 'Utrecht'}
28,A_DECLINED,2023-10-28 14:45:28.444133,2023-10-28 16:35:52.339540,2023-10-28 17:47:56.536405,Role 2,Sue,36,34,34,1,"[1.0, 1.0]",1.0,3,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 1908},{'bank_branch': 'Utrecht'}
30,A_PARTLYSUBMITTED,2023-10-28 14:51:28.983061,2023-10-28 17:27:35.675462,2023-10-28 18:58:36.785925,Role 2,Ellen,36,34,33,1,"[1.0, 1.0]",1.0,3,['A_SUBMITTED'],{'AMOUNT': 73511},{'bank_branch': 'Utrecht'}
32,A_PARTLYSUBMITTED,2023-10-28 15:57:20.594929,2023-10-28 17:47:56.536405,2023-10-28 19:16:05.206415,Role 2,Sue,36,33,33,2,"[1.0, 1.0]",1.0,3,['A_SUBMITTED'],{'AMOUNT': 88918},{'bank_branch': 'Utrecht'}
31,A_PARTLYSUBMITTED,2023-10-28 16:10:13.016046,2023-10-28 18:58:36.785925,2023-10-28 20:30:05.781860,Role 2,Ellen,35,33,33,2,"[1.0, 1.0]",1.0,3,['A_SUBMITTED'],{'AMOUNT': 86288},{'bank_branch': 'Utrecht'}
33,A_PARTLYSUBMITTED,2023-10-28 17:02:48.708138,2023-10-29 08:00:00.206415,2023-10-29 08:39:29.102544,Role 2,Sue,34,33,33,2,"[1.0, 1.0]",1.0,3,['A_SUBMITTED'],{'AMOUNT': 39757},{'bank_branch': 'Utrecht'}
34,A_SUBMITTED,2023-10-26 11:15:00.591415,2023-10-29 08:00:00.016046,2023-10-29 09:19:49.851898,Role 1,Sara,35,35,33,2,"[1.0, 1.0]",1.0,28,[],{'AMOUNT': 9200},{'bank_branch': 'Eindhoven'}
32,A_DECLINED,2023-10-28 19:16:05.206415,2023-10-29 08:00:00.781860,2023-10-29 09:48:58.667523,Role 2,Ellen,33,33,33,1,"[1.0, 1.0]",1.0,1,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 88918},{'bank_branch': 'Utrecht'}
35,A_SUBMITTED,2023-10-26 11:18:14.546715,2023-10-29 08:00:00.708138,2023-10-29 09:56:43.002480,Role 1,Mike,36,34,32,2,"[1.0, 1.0]",1.0,29,[],{'AMOUNT': 91271},{'bank_branch': 'Eindhoven'}
34,A_PARTLYSUBMITTED,2023-10-29 09:19:49.851898,2023-10-29 09:48:58.667523,2023-10-29 10:30:56.470036,Role 2,Ellen,33,32,32,1,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 9200},{'bank_branch': 'Utrecht'}
31,A_DECLINED,2023-10-28 20:30:05.781860,2023-10-29 08:39:29.102544,2023-10-29 10:36:32.888996,Role 2,Sue,33,33,32,2,"[1.0, 1.0]",1.0,1,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 86288},{'bank_branch': 'Utrecht'}
35,A_PARTLYSUBMITTED,2023-10-29 09:56:43.002480,2023-10-29 10:30:56.470036,2023-10-29 11:34:15.681730,Role 2,Ellen,32,32,31,1,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 91271},{'bank_branch': 'Utrecht'}
35,A_DECLINED,2023-10-29 11:34:15.681730,2023-10-29 11:34:15.681730,2023-10-29 13:27:31.107203,Role 2,Sue,31,31,31,1,"[1.0, 0.5]",0.5,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 91271},{'bank_branch': 'Utrecht'}
37,A_SUBMITTED,2023-10-26 11:29:32.180972,2023-10-30 08:00:00.002480,2023-10-30 09:27:36.270423,Role 1,Mike,38,32,30,2,"[1.0, 1.0]",1.0,31,[],{'AMOUNT': 6264},{'bank_branch': 'Eindhoven'}
36,A_SUBMITTED,2023-10-26 11:22:27.378048,2023-10-30 08:00:00.851898,2023-10-30 09:40:25.319269,Role 1,Sara,37,33,30,2,"[1.0, 1.0]",1.0,30,[],{'AMOUNT': 82464},{'bank_branch': 'Eindhoven'}
37,A_PARTLYSUBMITTED,2023-10-30 09:27:36.270423,2023-10-30 09:27:36.270423,2023-10-30 10:06:43.429435,Role 2,Ellen,30,30,30,1,"[1.0, 0.5]",0.5,0,['A_SUBMITTED'],{'AMOUNT': 6264},{'bank_branch': 'Eindhoven'}
36,A_PARTLYSUBMITTED,2023-10-30 09:40:25.319269,2023-10-30 09:40:25.319269,2023-10-30 10:14:40.090929,Role 2,Sue,30,30,30,2,"[1.0, 1.0]",1.0,0,['A_SUBMITTED'],{'AMOUNT': 82464},{'bank_branch': 'Eindhoven'}
37,A_DECLINED,2023-10-30 10:06:43.429435,2023-10-30 10:06:43.429435,2023-10-30 12:00:05.070328,Role 2,Ellen,30,30,30,1,"[1.0, 1.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 6264},{'bank_branch': 'Eindhoven'}
39,A_SUBMITTED,2023-10-26 11:47:26.470598,2023-11-06 08:00:00.319269,2023-11-06 09:29:47.591499,Role 1,Sara,40,30,29,2,"[1.0, 1.0]",1.0,33,[],{'AMOUNT': 87265},{'bank_branch': 'Eindhoven'}
