id_case,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,attribute_case,attribute_event
14,A_SUBMITTED,2022-01-01 10:39:51.996872,2022-01-01 16:21:27.722813,2022-01-01 16:48:26.310164,Role 1,E,15,15,15,2,"[1.0, 0.0, 0.0]",1.0,11,[],{'AMOUNT': 47771},{'bank_branch': 'Utrecht'}
3,A_PARTLYSUBMITTED,2022-01-01 11:45:21.830771,2022-01-01 16:48:26.310164,2022-01-01 17:19:10.520744,Role 1,E,15,15,15,2,"[1.0, 0.0, 0.0]",1.0,12,['A_SUBMITTED'],{'AMOUNT': 43525},{'bank_branch': 'Utrecht'}
0,A_PARTLYSUBMITTED,2022-01-01 10:44:16.146396,2022-01-01 16:40:54.507256,2022-01-01 17:26:35.093215,Role 1,D,15,15,15,1,"[1.0, 0.0, 0.0]",1.0,12,['A_SUBMITTED'],{'AMOUNT': 62898},{'bank_branch': 'Utrecht'}
2,A_PARTLYSUBMITTED,2022-01-01 11:49:47.708075,2022-01-01 17:19:10.520744,2022-01-01 18:03:15.402670,Role 1,E,15,15,15,2,"[1.0, 1.0, 0.0]",1.0,12,['A_SUBMITTED'],{'AMOUNT': 28230},{'bank_branch': 'Utrecht'}
1,A_DECLINED,2022-01-01 12:02:55.777071,2022-01-01 17:26:35.093215,2022-01-01 18:47:51.669368,Role 1,D,15,15,15,1,"[1.0, 1.0, 0.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud']",{'AMOUNT': 34689},{'bank_branch': 'Utrecht'}
4,A_PARTLYSUBMITTED,2022-01-01 12:23:57.801443,2022-01-01 18:03:15.402670,2022-01-01 18:53:11.206487,Role 1,E,15,15,14,1,"[1.0, 1.0, 0.0]",1.0,13,['A_SUBMITTED'],{'AMOUNT': 23971},{'bank_branch': 'Utrecht'}
3,W_Assess_fraud,2022-01-01 17:19:10.520744,2022-01-01 17:19:10.520744,2022-01-01 19:14:53.930384,Role 2,A,15,15,14,1,"[1.0, 1.0, 0.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 43525},{'bank_branch': 'Utrecht'}
6,A_PARTLYSUBMITTED,2022-01-01 13:17:11.028323,2022-01-01 18:47:51.669368,2022-01-01 19:47:51.602141,Role 1,D,15,14,14,2,"[1.0, 1.0, 0.0]",1.0,13,['A_SUBMITTED'],{'AMOUNT': 4437},{'bank_branch': 'Utrecht'}
5,A_PARTLYSUBMITTED,2022-01-01 13:20:33.810657,2022-01-01 18:53:11.206487,2022-01-01 19:51:40.248547,Role 1,E,15,14,14,2,"[1.0, 1.0, 0.0]",1.0,13,['A_SUBMITTED'],{'AMOUNT': 19811},{'bank_branch': 'Utrecht'}
2,W_Fix_incomplete_submission,2022-01-01 18:03:15.402670,2022-01-01 19:14:53.930384,2022-01-01 20:31:38.482548,Role 2,A,15,14,14,1,"[1.0, 1.0, 0.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 28230},{'bank_branch': 'Utrecht'}
7,A_PARTLYSUBMITTED,2022-01-01 13:21:19.315340,2022-01-01 19:47:51.602141,2022-01-01 20:32:01.632649,Role 1,D,15,14,14,2,"[1.0, 1.0, 0.0]",1.0,13,['A_SUBMITTED'],{'AMOUNT': 39503},{'bank_branch': 'Utrecht'}
9,A_PARTLYSUBMITTED,2022-01-01 14:09:17.529986,2022-01-01 19:51:40.248547,2022-01-01 20:36:13.517823,Role 1,E,15,14,14,2,"[1.0, 1.0, 0.0]",1.0,13,['A_SUBMITTED'],{'AMOUNT': 63518},{'bank_branch': 'Utrecht'}
8,A_PARTLYSUBMITTED,2022-01-01 14:53:21.566812,2022-01-01 20:32:01.632649,2022-01-01 21:24:25.362806,Role 1,D,15,14,14,2,"[1.0, 1.0, 0.0]",1.0,13,['A_SUBMITTED'],{'AMOUNT': 25042},{'bank_branch': 'Utrecht'}
10,A_PARTLYSUBMITTED,2022-01-01 15:18:09.571464,2022-01-01 20:36:13.517823,2022-01-01 21:27:35.981836,Role 1,E,15,14,14,2,"[1.0, 1.0, 0.0]",1.0,13,['A_SUBMITTED'],{'AMOUNT': 21749},{'bank_branch': 'Utrecht'}
4,W_Fix_incomplete_submission,2022-01-01 18:53:11.206487,2022-01-01 20:31:38.482548,2022-01-01 21:43:36.233203,Role 2,A,14,14,14,1,"[1.0, 1.0, 0.0]",1.0,1,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 23971},{'bank_branch': 'Utrecht'}
12,A_PARTLYSUBMITTED,2022-01-01 16:21:27.722813,2022-01-01 21:27:35.981836,2022-01-01 22:02:30.641584,Role 1,E,15,14,14,2,"[1.0, 1.0, 0.0]",1.0,13,['A_SUBMITTED'],{'AMOUNT': 91585},{'bank_branch': 'Utrecht'}
11,A_PARTLYSUBMITTED,2022-01-01 15:49:28.591999,2022-01-01 21:24:25.362806,2022-01-01 22:14:12.104064,Role 1,D,15,14,14,2,"[1.0, 1.0, 0.0]",1.0,13,['A_SUBMITTED'],{'AMOUNT': 53737},{'bank_branch': 'Utrecht'}
13,A_PARTLYSUBMITTED,2022-01-01 16:40:54.507256,2022-01-01 22:02:30.641584,2022-01-01 22:53:12.189443,Role 1,E,15,14,14,2,"[1.0, 1.0, 0.0]",1.0,13,['A_SUBMITTED'],{'AMOUNT': 2174},{'bank_branch': 'Utrecht'}
14,A_PARTLYSUBMITTED,2022-01-01 16:48:26.310164,2022-01-01 22:14:12.104064,2022-01-01 23:03:51.248971,Role 1,D,15,14,14,2,"[1.0, 1.0, 0.0]",1.0,13,['A_SUBMITTED'],{'AMOUNT': 47771},{'bank_branch': 'Utrecht'}
6,W_Assess_fraud,2022-01-01 19:47:51.602141,2022-01-01 21:43:36.233203,2022-01-01 23:09:28.581913,Role 2,A,14,14,14,1,"[1.0, 1.0, 0.0]",1.0,1,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 4437},{'bank_branch': 'Utrecht'}
0,A_PREACCEPTED,2022-01-01 17:26:35.093215,2022-01-01 22:53:12.189443,2022-01-01 23:59:57.752748,Role 1,E,15,14,14,1,"[1.0, 1.0, 0.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 62898},{'bank_branch': 'Utrecht'}
3,A_PREACCEPTED,2022-01-01 19:14:53.930384,2022-01-02 00:00:00.248971,2022-01-02 01:01:42.226638,Role 1,D,14,14,14,2,"[1.0, 1.0, 0.0]",1.0,9,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud']",{'AMOUNT': 43525},{'bank_branch': 'Utrecht'}
6,A_PREACCEPTED,2022-01-01 23:09:28.581913,2022-01-02 00:00:00.752748,2022-01-02 01:16:21.013893,Role 1,E,14,14,14,2,"[1.0, 1.0, 0.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud']",{'AMOUNT': 4437},{'bank_branch': 'Utrecht'}
5,W_Assess_fraud,2022-01-01 19:51:40.248547,2022-01-02 00:00:00.581913,2022-01-02 01:23:04.311894,Role 2,A,14,14,14,1,"[1.0, 1.0, 0.0]",1.0,2,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 19811},{'bank_branch': 'Utrecht'}
2,W_Fix_incomplete_submission,2022-01-01 20:31:38.482548,2022-01-02 01:23:04.311894,2022-01-02 02:49:54.044777,Role 2,A,14,14,14,1,"[0.0, 1.0, 0.0]",1.0,3,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission']",{'AMOUNT': 28230},{'bank_branch': 'Utrecht'}
7,W_Fix_incomplete_submission,2022-01-01 20:32:01.632649,2022-01-02 02:49:54.044777,2022-01-02 04:19:53.968125,Role 2,A,14,14,14,1,"[0.0, 1.0, 0.0]",1.0,3,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 39503},{'bank_branch': 'Utrecht'}
9,W_Fix_incomplete_submission,2022-01-01 20:36:13.517823,2022-01-02 04:19:53.968125,2022-01-02 05:55:38.683595,Role 2,A,14,14,14,1,"[0.0, 1.0, 0.0]",1.0,4,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 63518},{'bank_branch': 'Utrecht'}
8,W_Fix_incomplete_submission,2022-01-01 21:24:25.362806,2022-01-02 05:55:38.683595,2022-01-02 07:31:04.309913,Role 2,A,14,14,14,1,"[0.0, 1.0, 0.0]",1.0,5,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 25042},{'bank_branch': 'Utrecht'}
10,W_Fix_incomplete_submission,2022-01-01 21:27:35.981836,2022-01-02 07:31:04.309913,2022-01-02 09:16:11.388987,Role 2,A,14,14,14,1,"[0.0, 1.0, 0.0]",1.0,6,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 21749},{'bank_branch': 'Utrecht'}
4,W_Fix_incomplete_submission,2022-01-01 21:43:36.233203,2022-01-02 09:16:11.388987,2022-01-02 10:29:33.565591,Role 2,A,14,14,14,1,"[0.0, 1.0, 0.0]",1.0,7,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission']",{'AMOUNT': 23971},{'bank_branch': 'Utrecht'}
12,W_Fix_incomplete_submission,2022-01-01 22:02:30.641584,2022-01-02 10:29:33.565591,2022-01-02 11:45:32.667747,Role 2,A,14,14,14,1,"[0.5, 1.0, 0.0]",1.0,7,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 91585},{'bank_branch': 'Utrecht'}
11,O_ACCEPTED,2022-01-01 22:14:12.104064,2022-01-02 11:45:32.667747,2022-01-02 11:46:07.352165,Role 2,A,14,14,14,1,"[0.5, 1.0, 0.0]",1.0,8,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 53737},{'bank_branch': 'Utrecht'}
4,A_DECLINED,2022-01-02 10:29:33.565591,2022-01-02 10:29:33.565591,2022-01-02 12:00:07.385770,Role 1,D,14,14,14,1,"[0.5, 1.0, 0.0]",0.5,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission', 'W_Fix_incomplete_submission']",{'AMOUNT': 23971},{'bank_branch': 'Utrecht'}
13,W_Fix_incomplete_submission,2022-01-01 22:53:12.189443,2022-01-02 11:46:07.352165,2022-01-02 12:47:50.555804,Role 2,A,14,14,13,1,"[1.0, 1.0, 0.0]",1.0,9,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 2174},{'bank_branch': 'Utrecht'}
11,A_APPROVED,2022-01-02 11:46:07.352165,2022-01-02 11:46:07.352165,2022-01-02 13:06:43.900569,Role 1,E,14,14,13,1,"[1.0, 1.0, 0.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'O_ACCEPTED']",{'AMOUNT': 53737},{'bank_branch': 'Utrecht'}
14,W_Fix_incomplete_submission,2022-01-01 23:03:51.248971,2022-01-02 12:47:50.555804,2022-01-02 14:26:11.248821,Role 2,A,14,13,13,1,"[0.5, 1.0, 0.0]",1.0,10,"['A_SUBMITTED', 'A_PARTLYSUBMITTED']",{'AMOUNT': 47771},{'bank_branch': 'Utrecht'}
11,A_REGISTERED,2022-01-02 13:06:43.900569,2022-01-02 13:06:43.900569,2022-01-02 14:45:28.923646,Role 1,D,13,13,13,1,"[0.5, 1.0, 0.0]",0.5,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'O_ACCEPTED', 'A_APPROVED']",{'AMOUNT': 53737},{'bank_branch': 'Utrecht'}
0,W_Complete_preaccepted_appl,2022-01-01 23:59:57.752748,2022-01-02 14:26:11.248821,2022-01-02 14:48:07.248821,Role 2,A,14,13,13,1,"[0.5, 1.0, 0.0]",1.0,10,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED']",{'AMOUNT': 62898},{'bank_branch': 'Utrecht'}
0,A_ACCEPTED,2022-01-02 14:48:07.248821,2022-01-02 14:48:07.248821,2022-01-02 14:59:36.089745,Role 1,D,13,13,13,1,"[1.0, 1.0, 0.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'W_Complete_preaccepted_appl']",{'AMOUNT': 62898},{'bank_branch': 'Utrecht'}
11,A_ACTIVATED,2022-01-02 14:45:28.923646,2022-01-02 14:45:28.923646,2022-01-02 15:04:15.178871,Role 1,E,13,13,13,1,"[0.5, 1.0, 0.0]",0.5,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'O_ACCEPTED', 'A_APPROVED', 'A_REGISTERED']",{'AMOUNT': 53737},{'bank_branch': 'Utrecht'}
3,W_Complete_preaccepted_appl,2022-01-02 01:01:42.226638,2022-01-02 14:48:07.248821,2022-01-02 15:10:03.248821,Role 2,A,14,13,12,1,"[1.0, 1.0, 0.0]",1.0,11,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud', 'A_PREACCEPTED']",{'AMOUNT': 43525},{'bank_branch': 'Utrecht'}
6,W_Complete_preaccepted_appl,2022-01-02 01:16:21.013893,2022-01-02 15:10:03.248821,2022-01-02 15:31:59.248821,Role 2,A,14,12,12,1,"[1.0, 1.0, 0.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud', 'A_PREACCEPTED']",{'AMOUNT': 4437},{'bank_branch': 'Utrecht'}
5,O_ACCEPTED,2022-01-02 01:23:04.311894,2022-01-02 15:31:59.248821,2022-01-02 15:32:48.808370,Role 2,A,14,12,12,1,"[1.0, 1.0, 0.0]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud']",{'AMOUNT': 19811},{'bank_branch': 'Utrecht'}
3,A_ACCEPTED,2022-01-02 15:10:03.248821,2022-01-02 15:10:03.248821,2022-01-02 15:45:49.133731,Role 1,E,12,12,12,1,"[1.0, 1.0, 0.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud', 'A_PREACCEPTED', 'W_Complete_preaccepted_appl']",{'AMOUNT': 43525},{'bank_branch': 'Utrecht'}
2,W_Fix_incomplete_submission,2022-01-02 02:49:54.044777,2022-01-02 15:32:48.808370,2022-01-02 16:42:53.195888,Role 2,A,14,12,12,1,"[1.0, 1.0, 0.0]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission', 'W_Fix_incomplete_submission']",{'AMOUNT': 28230},{'bank_branch': 'Utrecht'}
5,A_APPROVED,2022-01-02 15:32:48.808370,2022-01-02 15:45:49.133731,2022-01-02 16:55:15.244483,Role 1,E,12,12,12,1,"[1.0, 1.0, 0.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud', 'O_ACCEPTED']",{'AMOUNT': 19811},{'bank_branch': 'Utrecht'}
0,A_FINALIZED,2022-01-02 14:59:36.089745,2022-01-02 14:59:36.089745,2022-01-02 16:56:04.623783,Role 1,D,13,13,12,1,"[1.0, 1.0, 0.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'W_Complete_preaccepted_appl', 'A_ACCEPTED']",{'AMOUNT': 62898},{'bank_branch': 'Utrecht'}
0,O_SELECTED,2022-01-02 16:56:04.623783,2022-01-02 16:56:04.623783,2022-01-02 18:00:00.795403,Role 3,C,12,12,12,1,"[1.0, 1.0, 1.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'W_Complete_preaccepted_appl', 'A_ACCEPTED', 'A_FINALIZED']",{'AMOUNT': 62898},{'bank_branch': 'Utrecht'}
3,A_FINALIZED,2022-01-02 15:45:49.133731,2022-01-02 16:55:15.244483,2022-01-02 18:14:56.476189,Role 1,E,12,12,12,2,"[1.0, 1.0, 0.0]",1.0,1,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud', 'A_PREACCEPTED', 'W_Complete_preaccepted_appl', 'A_ACCEPTED']",{'AMOUNT': 43525},{'bank_branch': 'Utrecht'}
7,W_Fix_incomplete_submission,2022-01-02 04:19:53.968125,2022-01-02 16:42:53.195888,2022-01-02 18:19:52.340075,Role 2,A,14,12,12,1,"[1.0, 1.0, 0.0]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission']",{'AMOUNT': 39503},{'bank_branch': 'Utrecht'}
2,A_PREACCEPTED,2022-01-02 16:42:53.195888,2022-01-02 16:56:04.623783,2022-01-02 18:55:29.384573,Role 1,D,12,12,12,1,"[1.0, 1.0, 1.0]",1.0,1,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission', 'W_Fix_incomplete_submission', 'W_Fix_incomplete_submission']",{'AMOUNT': 28230},{'bank_branch': 'Utrecht'}
0,O_CREATED,2022-01-02 18:00:00.795403,2022-01-02 18:00:00.795403,2022-01-02 19:22:45.351545,Role 3,C,12,12,12,1,"[1.0, 1.0, 1.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'W_Complete_preaccepted_appl', 'A_ACCEPTED', 'A_FINALIZED', 'O_SELECTED']",{'AMOUNT': 62898},{'bank_branch': 'Utrecht'}
5,A_REGISTERED,2022-01-02 16:55:15.244483,2022-01-02 18:14:56.476189,2022-01-02 19:28:45.857320,Role 1,E,12,12,12,1,"[1.0, 1.0, 1.0]",1.0,2,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud', 'O_ACCEPTED', 'A_APPROVED']",{'AMOUNT': 19811},{'bank_branch': 'Utrecht'}
9,W_Fix_incomplete_submission,2022-01-02 05:55:38.683595,2022-01-02 18:19:52.340075,2022-01-02 19:29:56.654987,Role 2,A,14,12,12,1,"[1.0, 1.0, 1.0]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission']",{'AMOUNT': 63518},{'bank_branch': 'Utrecht'}
5,A_ACTIVATED,2022-01-02 19:28:45.857320,2022-01-02 19:28:45.857320,2022-01-02 19:52:14.595426,Role 1,E,12,12,12,1,"[1.0, 1.0, 1.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud', 'O_ACCEPTED', 'A_APPROVED', 'A_REGISTERED']",{'AMOUNT': 19811},{'bank_branch': 'Utrecht'}
7,A_PREACCEPTED,2022-01-02 18:19:52.340075,2022-01-02 18:55:29.384573,2022-01-02 20:13:19.776705,Role 1,D,12,12,11,1,"[1.0, 1.0, 1.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission', 'W_Fix_incomplete_submission']",{'AMOUNT': 39503},{'bank_branch': 'Utrecht'}
3,O_SELECTED,2022-01-02 18:14:56.476189,2022-01-02 19:22:45.351545,2022-01-02 20:53:50.092334,Role 3,C,12,12,11,1,"[1.0, 1.0, 1.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud', 'A_PREACCEPTED', 'W_Complete_preaccepted_appl', 'A_ACCEPTED', 'A_FINALIZED']",{'AMOUNT': 43525},{'bank_branch': 'Utrecht'}
8,W_Fix_incomplete_submission,2022-01-02 07:31:04.309913,2022-01-02 19:29:56.654987,2022-01-02 20:54:05.317181,Role 2,A,14,12,11,1,"[1.0, 1.0, 1.0]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission']",{'AMOUNT': 25042},{'bank_branch': 'Utrecht'}
9,A_PREACCEPTED,2022-01-02 19:29:56.654987,2022-01-02 19:52:14.595426,2022-01-02 21:40:38.305639,Role 1,E,12,11,11,2,"[1.0, 1.0, 1.0]",1.0,0,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission', 'W_Fix_incomplete_submission']",{'AMOUNT': 63518},{'bank_branch': 'Utrecht'}
10,W_Fix_incomplete_submission,2022-01-02 09:16:11.388987,2022-01-02 20:54:05.317181,2022-01-02 22:00:24.022463,Role 2,A,14,11,11,1,"[0.5, 1.0, 1.0]",1.0,13,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission']",{'AMOUNT': 21749},{'bank_branch': 'Utrecht'}
0,O_SENT,2022-01-02 19:22:45.351545,2022-01-02 20:53:50.092334,2022-01-02 22:06:07.221269,Role 3,C,12,11,11,1,"[0.5, 1.0, 1.0]",1.0,1,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'W_Complete_preaccepted_appl', 'A_ACCEPTED', 'A_FINALIZED', 'O_SELECTED', 'O_CREATED']",{'AMOUNT': 62898},{'bank_branch': 'Utrecht'}
12,W_Fix_incomplete_submission,2022-01-02 11:45:32.667747,2022-01-02 22:00:24.022463,2022-01-02 23:26:28.765235,Role 2,A,14,11,11,1,"[0.0, 1.0, 1.0]",1.0,12,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission']",{'AMOUNT': 91585},{'bank_branch': 'Utrecht'}
3,O_CREATED,2022-01-02 20:53:50.092334,2022-01-02 22:06:07.221269,2022-01-02 23:36:30.559022,Role 3,C,11,11,11,1,"[0.0, 1.0, 1.0]",1.0,1,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud', 'A_PREACCEPTED', 'W_Complete_preaccepted_appl', 'A_ACCEPTED', 'A_FINALIZED', 'O_SELECTED']",{'AMOUNT': 43525},{'bank_branch': 'Utrecht'}
13,O_ACCEPTED,2022-01-02 12:47:50.555804,2022-01-03 00:00:00.765235,2022-01-03 00:02:00.678794,Role 2,A,13,11,11,1,"[0.0, 1.0, 1.0]",1.0,11,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission']",{'AMOUNT': 2174},{'bank_branch': 'Utrecht'}
14,O_ACCEPTED,2022-01-02 14:26:11.248821,2022-01-03 00:02:00.678794,2022-01-03 00:23:05.450860,Role 2,A,13,11,11,1,"[0.5, 1.0, 1.0]",1.0,11,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Fix_incomplete_submission']",{'AMOUNT': 47771},{'bank_branch': 'Utrecht'}
6,W_Complete_preaccepted_appl,2022-01-02 15:31:59.248821,2022-01-03 00:23:05.450860,2022-01-03 00:46:29.450860,Role 2,A,12,11,11,1,"[1.0, 1.0, 1.0]",1.0,9,"['A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Assess_fraud', 'A_PREACCEPTED', 'W_Complete_preaccepted_appl']",{'AMOUNT': 4437},{'bank_branch': 'Utrecht'}
